4319,4563,"|Sklep o spremembah Sklepa o sestavi in imenovanju predsednika",podpredsednika,x,x,x
5641,5885,"Zakon o sistemskih preiskavah projektov državnega pomena - Evidenčni sklep o primernosti predloga zakona 10.7.2015","10. redna seja",x,x,x
5642,5886,"Zakon o spremembah in dopolnitvah Zakona o gospodarskih družbah - Evidenčni sklep da se tretja obravnava opravi na isti seji 10.7.2015","10. redna seja",x,x,x
5645,5889,"Zakon o spremembah in dopolnitvah Zakona o gospodarskih družbah - Amandma: K 93. členu 3.7.2015 [SDS - Poslanska skupina Slovenske demokratske stranke]","10. redna seja",x,x,x
5646,5890,"Zakon o spremembah in dopolnitvah Zakona o gospodarskih družbah - Amandma: K 43. členu 3.7.2015 [SDS - Poslanska skupina Slovenske demokratske stranke]","10. redna seja",x,x,x
5647,5891,"Zakon o spremembah in dopolnitvah Zakona o gospodarskih družbah - Amandma: K 23. členu 3.7.2015 [SDS - Poslanska skupina Slovenske demokratske stranke]","10. redna seja",x,x,x
5651,5895,"Zakon o spremembah in dopolnitvah Zakona o gospodarskih družbah - Amandma: K 2. členu 3.7.2015 [SDS - Poslanska skupina Slovenske demokratske stranke] (pod točko 4)","10. redna seja",x,x,x
5653,5897,"Zakon o spremembah in dopolnitvah Zakona o gospodarskih družbah - Amandma: K 2. členu 3.7.2015 [SDS - Poslanska skupina Slovenske demokratske stranke] (pod točko 2)","10. redna seja",x,x,x
5663,5907,"Deklaracija o zunanji politiki Republike Slovenije - Amandma: k IV. poglavju 3.7.2015 [DeSUS - Poslanska skupina Demokratične stranke upokojencev Slovenije]","10. redna seja",x,x,x
5676,5920,"Zakon o spremembah in dopolnitvah Kazenskega zakonika - Amandma: K 16. členu 3.7.2015 [ZaAB - Poslanska skupina Zavezništvo Alenke Bratušek]","10. redna seja",x,x,x
5677,5921,"Zakon o spremembah in dopolnitvah Kazenskega zakonika - Amandma: K 16. členu 3.7.2015 [ZL - Poslanska skupina Združena levica]","10. redna seja",x,x,x
5679,5923,"Zakon o spremembah in dopolnitvah Zakona o izvršbi in zavarovanju - Amandma: K 2. členu 3.7.2015 [ZL - Poslanska skupina Združena levica]","10. redna seja",x,x,x
5680,5924,"Sklep o imenovanju predsednice Odbora za gospodarstvo - Glasovanje","10. redna seja",x,x,x
5682,5926,"Predlog za imenovanje članov Nadzornega sveta Slovenske tiskovne agencije - Glasovanje o Predlogu sklepa o imenovanju člana Nadzornega sveta Slovenske tiskovne agencije - Marinka Šlibar Vende","10. redna seja",x,x,x
5708,5952,"Kandidatna lista za člane Sodnega sveta - Glasovanje o sestavi komisije za tajno glasovanje","9. redna seja",x,x,x
5715,5959,"Zakon o enkratnem odpisu dolgov - Evidenčni sklep MDT 18.6.2015","9. redna seja",x,x,x
5771,6015,"Obvestilo s Sklepom o pravici nadomeščanja poslanke Državnega zbora - Glasovanje","8. redna seja",x,x,x
5779,6023,"Zakon o spremembi Zakona o subvencioniranju študentske prehrane - Evidenčni sklep o primernosti predloga zakona 24.4.2015","7. redna seja",x,x,x
5782,6026,"Zakon o dopolnitvi Zakona o bančništvu - Evidenčni sklep o primernosti predloga zakona 24.4.2015","7. redna seja",x,x,x
5833,6077,"Obvestilo s Sklepom o pravici nadomeščanja poslanke Državnega zbora - Glasovanje","6. redna seja",x,x,x
5861,6105,"Zakon o spremembah in dopolnitvah Kazenskega zakonika - Evidenčni sklep o primernosti predloga zakona 9.3.2015","5. redna seja",x,x,x
5829,6073,"Zakon o spremembah in dopolnitvah zakona o Banki Slovenije - Evidenčni sklep o primernosti predloga zakona 31.3.2015","6. redna seja",x,x,x
5832,6076,"Predlog za izvolitev kandidatke ali kandidata za sodnico ali sodnika na Sodišču Evropske unije v Luksemburgu - Glasovanje o sestavi komisije za tajno glasovanje","6. redna seja",x,x,x
5864,6108,"Odlok o spremembah in dopolnitvah Odloka o preoblikovanju Univerze v Mariboru - Glasovanje o aktu v celoti","5. redna seja",x,x,x
5925,6169,"|Obvestilo s Sklepom o kandidatu","ki ima pravico prevzeti mandat poslanca Državnega zbora - Glasovanje o aktu v celoti|",x,x,x
5910,6154,"|Zakon o ratifikaciji prilagoditve Pogodbe o ustanovitvi Evropskega mehanizma za stabilnost med Kraljevino Belgijo","Zvezno republiko Nemčijo",x,x,x
5921,6165,"Zakon o spremembah in dopolnitvah Zakona o zakonski zvezi in družinskih razmerjih - Amandma: K 7. členu 24.2.2015 [NSi - Poslanska skupina Nove Slovenije - krščanskih demokratov]","5. redna seja",x,x,x
5944,6188,"Zakon o spremembah in dopolnitvah Zakona o poklicnem in strokovnem izobraževanju - Evidenčni sklep o primernosti predloga zakona 30.1.2015","4. redna seja",x,x,x
5946,6190,"Zakon o ukrepih na področju pripravništva - Evidenčni sklep o primernosti predloga zakona 30.1.2015","4. redna seja",x,x,x
5959,6203,"Zakon o spremembah in dopolnitvah Zakona o medijih - Evidenčni sklep o primernosti predloga zakona 27.1.2015","4. redna seja",x,x,x
5960,6204,"|Zakon o spremembah in dopolnitvah Zakona o grbu","zastavi in himni Republike Slovenije ter o slovenski narodni zastavi - Evidenčni sklep o primernosti predloga zakona 27.1.2015|",x,x,x
5980,6224,"Zakon o dopolnitvah Zakona o graditvi objektov - Evidenčni sklep MDT 17.12.2014","3. redna seja",x,x,x
6018,6262,"Zakon o spremembah in dopolnitvah Zakona o izvrševanju proračunov Republike Slovenije za leti 2014 in 2015 - Amandma: K 12. členu 16.12.2014 [SDS - Poslanska skupina Slovenske demokratske stranke]","3. redna seja",x,x,x
6045,6289,"Devetnajsto redno poročilo o delu Varuha človekovih pravic Republike Slovenije za leto 2013 - Amandma: K PREDLOGU PRIPOROČILA 11.11.2014 [SDS - Poslanska skupina Slovenske demokratske stranke]","2. redna seja",x,x,x
6043,6287,"Devetnajsto redno poročilo o delu Varuha človekovih pravic Republike Slovenije za leto 2013 - Amandma: K PREDLOGU PRIPOROČILA 11.11.2014 [SDS - Poslanska skupina Slovenske demokratske stranke]","2. redna seja",x,x,x
6035,6279,"|Zakon o ratifikaciji Sporazuma med Ministrstvom za notranje zadeve Republike Slovenije in Zvezno službo Ruske federacije za nadzor nad trgovino s prepovedanimi drogami o sodelovanju v boju proti nedovoljeni trgovini s prepovedanimi drogami","psihotropnimi snovmi in njihovimi predhodnimi sestavinami - Glasovanje|",x,x,x
6034,6278,"Uradno prečiščeno besedilo (Zakona o subvencioniranju študentske prehrane)","2. redna seja",x,x,x
6465,6709,"Poročilo o delu Komisije za nadzor obveščevalnih in varnostnih služb v letu 2015 (TAJNO) - Sklep","25. redna seja",x,x,x
6474,6718,"Zakon o spremembah in dopolnitvah Zakona o lokalni samoupravi - Amandma: K 2. členu 6.12.2016 [SDS - Poslanska skupina Slovenske demokratske stranke]","25. redna seja",x,x,x
6473,6717,"Zakon o spremembah in dopolnitvah Zakona o lokalni samoupravi - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6296,6540,"Odlok o razpisu zakonodajnega referenduma o Zakonu o spremembah in dopolnitvah Zakona o zakonski zvezi in družinskih razmerjih - Glasovanje","23. izredna seja",x,x,x
6310,6554,"Sklep o imenovanju predsednika Odbora za obrambo - Glasovanje o širitvi dnevnega reda","20. izredna seja",x,x,x
6295,6539,"Sklep o zavrnitvi razpisa zakonodajnega referenduma o Zakonu o dopolnitvi Zakona o obrambi - Glasovanje o aktu v celoti","23. izredna seja",x,x,x
6325,6569,"Predlog priporočila v zvezi z izvajanjem službe nujne medicinske pomoči v Republiki Sloveniji - Amandma: 2. točka 5.6.2015 [SDS - Poslanska skupina Slovenske demokratske stranke]","15. izredna seja",x,x,x
6330,6574,"Lista kandidatk za ministrici - Glasovanje o listi kandidatov za ministre","13. izredna seja",x,x,x
6332,6576,"Zakon o ratifikaciji Pridružitvenega sporazuma med Evropsko unijo in Evropsko skupnostjo za atomsko energijo in njunimi državami članicami na eni strani ter Gruzijo na drugi strani - Glasovanje","13. izredna seja",x,x,x
6333,6577,"Zakon o ratifikaciji Pridružitvenega sporazuma med Evropsko unijo in Evropsko skupnostjo za atomsko energijo in njunimi državami članicami na eni strani ter Republiko Moldavijo na drugi strani - Glasovanje","13. izredna seja",x,x,x
6490,6734,"|Predlog za imenovanje viceguvernerja","člana Sveta Banke Slovenije - Glasovanje o sestavi komisije za tajno glasovanje|",x,x,x
6492,6736,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 27. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6493,6737,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 24. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6494,6738,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 8. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6370,6614,"Predlog za imenovanje namestnika varuhinje človekovih pravic - Glasovanje","4. izredna seja",x,x,x
6339,6583,"|Predlog sklepa o nedopustnosti razpisa zakonodajnega referenduma o Zakonu o spremembah in dopolnitvah Zakona o zakonski zvezi in družinskih razmerjih (ZZZDR-D)","EPA 257-VII - Amandma: K II. točki 26.3.2015 [SDS - Poslanska skupina Slovenske demokratske stranke]|",x,x,x
6365,6609,"|Sklep o razrešitvi in imenovanju predsednice Odbora za pravosodje","podpredsednika Odbora za izobraževanje",x,x,x
4772,5016,"Sklep o spremembi Sklepa o imenovanju članov Sveta Fundacije za financiranje športnih organizacij v Republiki Sloveniji - Glasovanje","19. redna seja",x,x,x
4873,5117,"|Zakon o spremembah in dopolnitvah Zakona o finančnem poslovanju","postopkih zaradi insolventnosti in prisilnem prenehanju - Amandma: K 1. členu 31.3.2016 [ZL - Poslanska skupina Združena levica]|",x,x,x
4932,5176,"|Sklep o spremembah Sklepa o sestavi in imenovanju predsednika",podpredsednika,x,x,x
5376,5620,"Dvajseto redno poročilo o delu Varuha človekovih pravic Republike Slovenije za leto 2014 s predlogom priporočila - Amandma (za novo poglavje 2.10 – Delovna razmerja): K PREDLOGU PRIPOROČILA 13.10.2015 [ZL - Poslanska skupina Združena levica]","12. redna seja",x,x,x
5040,5284,"Priporočilo Vladi Republike Slovenije za povečanje stopnje transparentnosti in demokratičnosti njenega delovanja in delovanja ministrstev - Glasovanje o aktu v celoti","14. redna seja",x,x,x
6504,6748,"Zakon o lekarniški dejavnosti - Amandma: K 52. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
5382,5626,"Dvajseto redno poročilo o delu Varuha človekovih pravic Republike Slovenije za leto 2014 s predlogom priporočila - Amandma (za novo poglavje 2.1 – Ustavne pravice): K PREDLOGU PRIPOROČILA 13.10.2015 [ZL - Poslanska skupina Združena levica]","12. redna seja",x,x,x
5380,5624,"Dvajseto redno poročilo o delu Varuha človekovih pravic Republike Slovenije za leto 2014 s predlogom priporočila - Amandma (za novo poglavje 2.4 – Pravosodje): K PREDLOGU PRIPOROČILA 13.10.2015 [ZL - Poslanska skupina Združena levica]","12. redna seja",x,x,x
6442,6686,"|Zahteva Okrožnega sodišča v Mariboru","Preiskovalni oddelek za dovoljenje Državnega zbora za začetek kazenskega postopka zoper poslanko mag. Bojano Muršič - Glasovanje|",x,x,x
5378,5622,"Dvajseto redno poročilo o delu Varuha človekovih pravic Republike Slovenije za leto 2014 s predlogom priporočila - Amandma (za novo poglavje 2.6 – Upravne zadeve): K PREDLOGU PRIPOROČILA 13.10.2015 [ZL - Poslanska skupina Združena levica]","12. redna seja",x,x,x
5705,5949,"|Sklep o spremembi Sklepa o sestavi in imenovanju predsednika","članov in namestnikov članov Preiskovalne komisije za ugotavljanje politične odgovornosti nosilcev javnih funkcij pri investiciji v blok 6 Termoelektrarne Šoštanj - Glasovanje|",x,x,x
5862,6106,"Odlok o spremembah in dopolnitvah Odloka o ustanovitvi samostojnega visokošolskega zavoda Fakultete za informacijske študije v Novem mestu - Glasovanje o aktu v celoti","5. redna seja",x,x,x
5927,6171,"|Obvestilo Okrožnega sodišča v Ljubljani","Kazenski oddelek o vloženi zasebni tožbi zoper poslanca Ivana (Janeza) Janšo - Glasovanje|",x,x,x
6040,6284,"Program dela in finančni načrt Agencije za energijo za leto 2015 - Glasovanje","2. redna seja",x,x,x
6495,6739,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 3. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
5974,6218,"Zakon o spremembi in dopolnitvi Zakona o delovnih razmerjih - Evidenčni sklep o primernosti predloga zakona 19.12.2014","3. redna seja",x,x,x
5976,6220,"Zakon o fiskalnem pravilu - Evidenčni sklep o primernosti predloga zakona 19.12.2014","3. redna seja",x,x,x
5785,6029,"|Predlog za odreditev parlamentarne preiskave za spremembo zakonodaje ter za druge odločitve Državnega zbora iz njegove pristojnosti ter za ugotovitev in oceno dejanskega stanja za ugotovitev politične odgovornosti nosilcev javnih funkcij zaradi suma","da so sodelovali pri nadzoru slovenskega bančnega sistema in pri posrednem ali neposrednem vplivanju preko državnega lastništva oziroma preko državnih organov in regulatorjev na odločitve v slovenskem bančnem sistemu v zvezi z odobritvijo odpisanih kreditov",x,x,x
4827,5071,"|Sklep o spremembi Sklepa o sestavi in imenovanju predsednika",podpredsednika,x,x,x
6531,6775,"Zakon o spremembah in dopolnitvah Zakona o lokalni samoupravi - Ponovno odločanje","26. redna seja",x,x,x
6552,6796,"Sklep o soglasju k Programu dela in finančnem načrtu Agencije za energijo za leto 2017 - Glasovanje","24. redna seja",x,x,x
6574,6818,"|(Glasovanje o tem","da Zakonodajno-pravna služba pripravi uradna prečiščena besedila Zakona o tujcih",x,x,x
6547,6791,"|Vmesno poročilo o opravljeni parlamentarni preiskavi v zvezi s Factor banko",d.d.,x,x,x
6546,6790,"|Vmesno poročilo o opravljeni parlamentarni preiskavi v zvezi s Factor banko",d.d.,x,x,x
6581,6825,"Zakon o spremembah in dopolnitvah Zakona o socialno varstvenih prejemkih - Amandma: K 7. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6582,6826,"Zakon o spremembah in dopolnitvah Zakona o socialno varstvenih prejemkih - Amandma: K 7. členu 7.12.2016 [SDS - Poslanska skupina Slovenske demokratske stranke]","25. redna seja",x,x,x
6583,6827,"Zakon o spremembah in dopolnitvah Zakona o socialno varstvenih prejemkih - Amandma: K 1. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6584,6828,"Zakon o spremembi in dopolnitvi Zakona o uveljavljanju pravic iz javnih sredstev - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6585,6829,"Zakon o spremembi in dopolnitvi Zakona o uveljavljanju pravic iz javnih sredstev - Amandma: K 3. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6586,6830,"Zakon o spremembi in dopolnitvi Zakona o uveljavljanju pravic iz javnih sredstev - Amandma: K 2. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6587,6831,"Zakon o osebni asistenci - Evidenčni sklep o primernosti predloga zakona","25. redna seja",x,x,x
6588,6832,"Zakon o spremembah Zakona o prikritih vojnih grobiščih in pokopu žrtev - Evidenčni sklep o primernosti predloga zakona 20.12.2016","25. redna seja",x,x,x
6589,6833,"Zakon o spremembah Zakona o prikritih vojnih grobiščih in pokopu žrtev - Evidenčni sklep o primernosti predloga zakona 20.12.2016","25. redna seja",x,x,x
6590,6834,"Zakon za odpravo posledic in povračilo škode zaradi nerazglašenih oporok - Evidenčni sklep o primernosti predloga zakona 20.12.2016","25. redna seja",x,x,x
6591,6835,"Zakon za odpravo posledic in povračilo škode zaradi nerazglašenih oporok - Evidenčni sklep o primernosti predloga zakona 20.12.2016","25. redna seja",x,x,x
6592,6836,"Zakon o dopolnitvah Zakona o dedovanju - Evidenčni sklep o primernosti predloga zakona","25. redna seja",x,x,x
6593,6837,"Zakon o spremembah Zakona za uravnoteženje javnih financ - Evidenčni sklep o primernosti predloga zakona","25. redna seja",x,x,x
6594,6838,"Zakon o dopolnitvah Zakona o bančništvu - Evidenčni sklep o primernosti predloga zakona","25. redna seja",x,x,x
6595,6839,"Zakon o spremembah in dopolnitvah Zakona o nalogah in pooblastilih policije - Evidenčni sklep o primernosti predloga zakona","25. redna seja",x,x,x
6596,6840,"Zakon o spremembah in dopolnitvah določenih zakonov s področja zdravstvene dejavnosti - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6597,6841,"Zakon o spremembah in dopolnitvah določenih zakonov s področja zdravstvene dejavnosti - Amandma: K 10. členu 20.12.2016 [IMNS - Poslanska skupina italijanske in madžarske narodne skupnosti]","25. redna seja",x,x,x
6598,6842,"Zakon o spremembah in dopolnitvah določenih zakonov s področja zdravstvene dejavnosti - Amandma: K 10. členu 20.12.2016 [IMNS - Poslanska skupina italijanske in madžarske narodne skupnosti]","25. redna seja",x,x,x
6599,6843,"Zakon o spremembah in dopolnitvah določenih zakonov s področja zdravstvene dejavnosti - Amandma: K 4. členu 20.12.2016 [IMNS - Poslanska skupina italijanske in madžarske narodne skupnosti]","25. redna seja",x,x,x
6600,6844,"Zakon o spremembah in dopolnitvah določenih zakonov s področja zdravstvene dejavnosti - Amandma: K 4. členu 20.12.2016 [IMNS - Poslanska skupina italijanske in madžarske narodne skupnosti]","25. redna seja",x,x,x
6601,6845,"Poročilo o delu Komisije za nadzor obveščevalnih in varnostnih služb v letu 2015 (TAJNO) - Sklep","25. redna seja",x,x,x
6602,6846,"Zakon o voznikih - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6603,6847,"Zakon o lekarniški dejavnosti - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6604,6848,"Zakon o ratifikaciji Konvencije med Republiko Slovenijo in Kraljevino Maroko o izogibanju dvojnega obdavčevanja in preprečevanju davčnih utaj v zvezi z davki od dohodka - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6605,6849,"Zakon o spremembah in dopolnitvah Zakona o občinskem redarstvu - Evidenčni sklep o primernosti predloga zakona 15.12.2016","25. redna seja",x,x,x
6606,6850,"Zakon o spremembah in dopolnitvah Zakona o občinskem redarstvu - Evidenčni sklep o primernosti predloga zakona 15.12.2016","25. redna seja",x,x,x
6607,6851,"|Zakon o arhivskem gradivu","ki vsebuje osebne podatke o zdravljenju pacienta - Glasovanje o zakonu v celoti|",x,x,x
6608,6852,"Zakon o spremembah in dopolnitvah Zakona o varnosti v železniškem prometu - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6609,6853,"Zakon o spremembah in dopolnitvah Zakona o lokalni samoupravi - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6610,6854,"Zakon o spremembah in dopolnitvah Zakona o lokalni samoupravi - Amandma: K 2. členu 6.12.2016 [SDS - Poslanska skupina Slovenske demokratske stranke]","25. redna seja",x,x,x
6611,6855,"Zakon o zagotavljanju pogojev za izvedbo strateške investicije na razvojnem območju v Občini Hoče - Slivnica - Glasovanje o zakonu v celoti","25. redna seja",x,x,x
6612,6856,"Zakon o zagotavljanju pogojev za izvedbo strateške investicije na razvojnem območju v Občini Hoče - Slivnica - Amandma: K 19. členu 14.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6613,6857,"Zakon o zagotavljanju pogojev za izvedbo strateške investicije na razvojnem območju v Občini Hoče - Slivnica - Amandma: K 19. členu 14.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6614,6858,"|Interpelacija o delu in odgovornosti ministrice za delo",družino,x,x,x
6615,6859,"|Predlog sklepa (razprava o odgovoru ministra za gospodarski razvoj in tehnologijo Zdravka Počivalška na poslansko vprašanje Franca Breznika v zvezi s problematiko zunanjih gostinskih teras","namenjenih kadilcem.)|",x,x,x
6616,6860,"Predlog sklepa (razprava o odgovoru ministrice za zdravje Milojke Kolar Celarc na poslansko vprašanje Mihe Kordiša v zvezi s škodljivimi določbami Predloga zakona o lekarniški dejavnosti.)","25. redna seja",x,x,x
6617,6861,"Predlog sklepa (razprava o odgovoru ministrice za finance mag. Mateje Vraničar Erman na poslansko vprašanje Jožefa Horvata v zvezi s številom naznanitev kaznivih ravnanj s strani članov upravnega odbora DUTB.)","25. redna seja",x,x,x
6618,6862,"Predlog sklepa (razprava o odgovoru ministrice za zdravje Milojke Kolar Celarc na poslansko vprašanje Jelke Godec v zvezi s sklepom Ministrstva za zdravje.)","25. redna seja",x,x,x
6619,6863,"Predlog sklepa (razprava o odgovoru ministra za infrastrukturo dr. Petra Gašperšiča na poslansko vprašanje dr. Mateja T. Vatovca v zvezi s krizo zračnega prometa po privatizaciji Aerodroma Ljubljana in Adrie Airways.)","25. redna seja",x,x,x
6620,6864,"|Predlog sklepa (razprava o odgovoru ministrice za finance mag. Mateje Vraničar Erman na poslansko vprašanje Anje Bah Žibert v zvezi s problematiko seznanjenosti ministrstva o dogajanju v NLB",d.d.)|,x,x,x
6621,6865,"Predlog sklepa (razprava o odgovoru ministrice za zdravje Milojke Kolar Celarc na poslansko vprašanje Violete Tomić v zvezi s spremembami Uredbe o razvrstitvi prepovedanih drog)","25. redna seja",x,x,x
6622,6866,"Predlog sklepa (razprava o odgovoru ministrice za notranje zadeve mag. Vesne Györkös Žnidar na poslansko vprašanje dr. Vinka Gorenaka v zvezi s pripravami Republike Slovenije na morebiten nov migrantski val.)","25. redna seja",x,x,x
6623,6867,"Predlog sklepa (razprava o odgovoru predsednika Vlade dr. Mira Cerarja na poslansko vprašanje Luke Mesca v zvezi z negativnimi posledicami privatizacij podjetij v državni lasti v luči zadnjih dogajanj s podjetjem Helios.)","25. redna seja",x,x,x
6624,6868,"|Predlog sklepa (razprava o odgovoru predsednika Vlade dr. Mira Cerarja na poslansko vprašanje mag. Branka Grimsa glede državnih arhivov SFRJ","ki se nanašajo na Republiko Slovenijo)|",x,x,x
6625,6869,"Predlog sklepa (razprava o odgovoru predsednika Vlade dr. Mira Cerarja na poslansko vprašanje dr. Bojana Dobovška v zvezi z nadzorom nad Banko Slovenije.)","25. redna seja",x,x,x
6626,6870,"|Predlog za imenovanje viceguvernerja","člana Sveta Banke Slovenije - Glasovanje o sestavi komisije za tajno glasovanje|",x,x,x
6627,6871,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Sklep da besedilo predloga za tretjo obravnavo pripravi Vlada","25. redna seja",x,x,x
6628,6872,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 27. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6629,6873,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 24. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6630,6874,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 8. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6631,6875,"Zakon o pomoči za reševanje in prestrukturiranje gospodarskih družb in zadrug v težavah - Amandma: K 3. členu 8.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6632,6876,"Zakon o voznikih - Evidenčni sklep da se tretja obravnava opravi na isti seji","25. redna seja",x,x,x
6633,6877,"Zakon o voznikih - Amandma: K 80. členu 6.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6634,6878,"Zakon o voznikih - Amandma: K 30. členu 6.12.2016 [SMC - Poslanska skupina Stranke modernega centra]","25. redna seja",x,x,x
6635,6879,"Zakon o voznikih - Amandma: K 30. členu 6.12.2016 [NSi - Poslanska skupina Nove Slovenije - krščanskih demokratov]","25. redna seja",x,x,x
6636,6880,"Zakon o voznikih - Amandma: k 30. členu 8.12.2016 [SDS - Poslanska skupina Slovenske demokratske stranke]","25. redna seja",x,x,x
6637,6881,"Zakon o voznikih - Amandma: K 14. členu 5.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6638,6882,"Zakon o lekarniški dejavnosti - Evidenčni sklep da se tretja obravnava opravi na isti seji","25. redna seja",x,x,x
6639,6883,"Zakon o lekarniški dejavnosti - Amandma: K 71. členu 5.12.2016 [NSi - Poslanska skupina Nove Slovenije - krščanskih demokratov]","25. redna seja",x,x,x
6640,6884,"Zakon o lekarniški dejavnosti - Amandma: K 52. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6641,6885,"Zakon o lekarniški dejavnosti - Amandma: K 39. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6642,6886,"Zakon o lekarniški dejavnosti - Amandma: K 39.  6.12.2016 [SDS - Poslanska skupina Slovenske demokratske stranke]","25. redna seja",x,x,x
6643,6887,"Zakon o lekarniški dejavnosti - Amandma: K 39. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6644,6888,"Zakon o lekarniški dejavnosti - Amandma: K 38.  6.12.2016 [SDS - Poslanska skupina Slovenske demokratske stranke]","25. redna seja",x,x,x
6645,6889,"Zakon o lekarniški dejavnosti - Amandma: K 36. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6646,6890,"Zakon o lekarniški dejavnosti - Amandma: K 33. 6.12.2016 [SDS - Poslanska skupina Slovenske demokratske stranke]","25. redna seja",x,x,x
6647,6891,"Zakon o lekarniški dejavnosti - Amandma: K 26. členu 6.12.2016 [ZL - Poslanska skupina Združena levica]","25. redna seja",x,x,x
6648,6892,"Zakon o lekarniški dejavnosti - Amandma: K 4. členu 6.12.2016 [SMC - Poslanska skupina Stranke modernega centra; SD - Poslanska skupina Socialnih demokratov]","25. redna seja",x,x,x
6649,6893,"Dnevni red v celoti","25. redna seja",x,x,x
